,0,Total Mass (Mearth)
27304,20,3.303803068
27305,20,1.626296918
27306,18,8.104651897
27307,20,0.612811354
27308,10,30.235236915
27309,19,16.175778379
27310,14,31.524689019
27311,18,18.813320043
27312,17,17.48737216
27313,20,3.199465775
27314,18,25.482023558
27315,19,10.835724011
27316,16,53.967155667
27317,15,10.513615309999999
27318,20,1.336663218
27319,13,27.664125164
27320,16,7.855394658
27321,20,1.320694925
27322,18,16.475248235
27323,19,48.747187389000004
27324,10,48.279783355
27325,19,17.169664337
27326,20,2.08042794
27327,15,3.952531912
27328,20,1.754198973
27329,10,10.846254923
27330,19,2.9505486199999997
27331,19,13.440766484000001
27332,20,6.249726109
27333,20,6.490413960000001
27334,15,22.394637456
27335,19,5.125061932
27336,19,13.106206773
27337,18,8.153074437
27338,16,11.257670193000001
27339,20,2.637714022
27340,19,23.003747251
27341,17,9.353354057999999
27342,18,22.537641917
27343,20,1.638610474
27344,20,3.398099187
27345,19,1.741375014
27346,18,2.759893791
27347,20,4.390276043
27348,7,51.941366284
27349,20,2.071256801
27350,12,30.638654251
27351,19,9.229570208
27352,17,23.285378891
27353,19,10.252361466
27354,17,5.384630569
27355,19,14.659281823999999
27356,20,1.12631518
27357,15,33.336495541
27358,20,4.840446067999999
27359,16,16.685398481
27360,19,6.26981733
27361,19,8.782382447
27362,14,16.851903217
27363,20,4.324896277
27364,13,16.993335094000003
27365,15,25.207205791
27366,18,18.142080096
27367,19,5.953699658000001
27368,20,0.706743703
27369,9,37.614853301000004
27370,20,0.979554095
27371,20,0.725566325
27372,6,46.759489048999995
27373,20,4.478244345
27374,18,28.237084743
27375,19,19.79787185
27376,20,3.304120257
27377,16,19.975096592
27378,18,2.255574307
27379,17,7.66284887
27380,20,4.779099125
27381,19,4.941044604
27382,20,2.487581501
27383,20,2.032453105
27384,18,35.448821464
27385,16,49.573179875
27386,16,10.057471785
27387,9,35.65691699
27388,18,2.055943135
27389,20,5.224124125
27390,18,20.805398325000002
27391,15,20.406448175
27392,19,3.296394361
27393,16,22.761600498
27394,20,10.936799931
27395,14,3.1069285929999997
27396,17,17.020234813000002
27397,2,4.679432938
27398,20,1.3798059440000001
27399,20,2.699936244
27400,19,14.385375416
27401,19,87.824414108
27402,20,4.5624869409999995
27403,20,2.432469948
27404,20,4.788040007
27405,19,8.58079844
27406,20,1.074900103
27407,13,25.566602429
27408,12,20.376415452
27409,20,0.975804077
27410,12,33.294036714
27411,19,7.296224216000001
27412,19,2.553576771
27413,19,4.809567922
27414,15,8.174797124
27415,20,1.310421081
27416,15,8.501523064999999
27417,20,12.161723726
27418,20,2.901265936
27419,18,2.300453296
27420,18,25.000576385
27421,3,12.576234279
27422,18,10.231064143
27423,20,3.589588829
27424,7,345.29909949700004
27425,20,3.084941009
27426,20,0.860038026
27427,20,4.66407826
27428,17,34.220234812
27429,12,17.639379374
27430,15,22.715058104
27431,20,1.005724994
27432,16,29.237559159999996
27433,14,7.889959387
27434,20,10.994476223
27435,16,17.467985517
27436,19,17.278948674000002
27437,15,12.139768265999999
27438,17,3.799271821
27439,20,3.39375076
27440,14,51.582891107
27441,13,7.681620791
27442,20,1.509951025
27443,20,4.747658804
27444,20,2.523803085
27445,18,7.757531343
27446,18,0.979388735
27447,17,21.884562259
27448,20,0.8398582210000001
27449,18,5.759395079
27450,20,0.911325049
27451,16,9.607266703
27452,20,1.935938684
27453,10,30.314322115
27454,17,8.71251028
27455,18,5.886484866
27456,20,3.175523355
27457,20,6.525783544
27458,20,2.958527277
27459,20,7.265843311
27460,20,10.779704291
27461,5,23.95681997
27462,20,0.872241199
27463,20,3.507102354
27464,20,0.833534974
27465,18,26.416186894
27466,20,1.705133852
27467,20,4.250789674
27468,19,0.773441731
27469,16,12.404265093
27470,3,22.765999800000003
27471,19,3.041564262
27472,19,9.090837775999999
27473,19,11.171082599
27474,20,4.9904187
27475,20,1.1252880029999999
27476,20,1.053021008
27477,20,1.029217399
27478,20,7.4245938
27479,17,12.428538824
27480,20,2.458457696
27481,12,30.248712013000002
27482,14,69.933980913
27483,17,4.187737687
27484,7,34.885252769000004
27485,20,2.429244672
27486,8,26.871407039
27487,20,2.3543517520000004
27488,18,12.713084403
27489,20,1.4308444599999999
27490,10,42.842605647
27491,20,6.393532769
27492,20,0.574849586
27493,13,16.037750369
27494,18,13.923293638
27495,19,3.179162004
27496,17,11.435274908
27497,14,20.229315471
27498,20,4.840763908
27499,18,11.614322023
27500,12,32.214284253
27501,19,15.376155135000001
27502,19,7.227146358
27503,15,21.757987717
27504,19,3.073320387
27505,20,1.010571871
27506,20,10.37505447
27507,18,22.457575824
27508,20,7.607247383
27509,19,4.191725295
27510,13,22.651803445
27511,14,6.8983529710000004
27512,18,21.390928932
27513,8,137.196386567
27514,14,21.351871962
27515,19,9.495037115
27516,17,8.631691137
27517,20,0.708134785
27518,15,14.773510137
27519,20,2.187292981
27520,10,46.458390681000004
27521,17,5.741032037
27522,19,6.447679485
27523,15,30.897363438
27524,18,23.783203005
27525,16,16.440255624000002
27526,18,13.764678867
27527,17,10.674461891
27528,20,1.9743528700000001
27529,18,8.801319788
27530,15,15.100340408
27531,15,7.7489768670000005
27532,20,0.827304852
27533,13,44.551609837
27534,8,24.357349294
27535,20,0.718199192
27536,20,5.52092138
27537,20,1.136628441
27538,20,0.666804612
27539,20,1.0475669779999999
27540,12,17.120937833
27541,19,6.331389979
27542,20,6.888188574999999
27543,16,12.702924284
27544,20,11.039213798
27545,20,24.712877906
27546,18,26.125250574
27547,20,4.230662904
27548,15,29.587549969999998
27549,20,2.791953943
27550,19,8.744811330000001
27551,16,5.03303391
27552,20,14.122199604999999
27553,20,0.7236245649999999
27554,20,6.430601101
27555,16,31.342503762
27556,20,2.599431328
27557,20,5.040347232
27558,20,9.006610538
27559,17,36.014303947
27560,20,0.310876829
27561,17,16.732073669
27562,19,4.139267284
27563,20,1.300201607
27564,19,4.411105643
27565,20,0.8936189449999999
27566,9,48.627335469
27567,20,4.912386439
27568,19,13.055746914
27569,15,7.92022593
27570,15,42.036939644
27571,20,5.51833621
27572,20,18.104462429999998
27573,16,4.676105027
27574,14,34.089049805
27575,16,32.69048627
27576,16,27.431792344999998
27577,20,3.167900507
27578,17,20.161064108
27579,20,17.781859265
27580,20,0.661814276
27581,13,10.086048603
27582,20,8.703629714
27583,20,4.305092157
27584,20,1.744587976
27585,15,10.693261704
27586,20,1.142032068
27587,20,8.038085734
27588,18,5.411624056
27589,14,42.17650882
27590,8,27.06034285
27591,16,8.735012315
27592,20,5.476723228
27593,5,31.71359548
27594,3,10.200796617
27595,20,3.3325798730000002
27596,19,28.2038573
27597,13,23.875046313
27598,20,1.558200434
27599,20,4.093417512
27600,4,110.79820021500001
27601,20,1.665349807
27602,13,16.120812318
27603,16,39.033508012
27604,20,1.105166074
27605,20,0.397635788
27606,19,16.528016134
27607,20,1.954116607
27608,11,25.787791848
27609,20,1.516394608
27610,16,16.247117549
27611,8,28.420621355
27612,20,8.627984338000001
27613,20,7.475602018
27614,18,12.025856147999999
27615,12,19.649469988
27616,14,10.741885799
27617,20,1.044756818
27618,17,23.277437731
27619,18,8.489838294
27620,18,14.955274153
27621,20,1.948952202
27622,20,1.575211398
27623,20,9.869388103
27624,19,5.814271174
27625,20,3.320410383
27626,20,0.865753638
27627,16,16.501711492
27628,19,3.114580035
27629,13,16.32742124
27630,20,12.537420492999999
27631,20,0.383596973
27632,10,34.026659209
27633,11,20.319989063
27634,17,8.100681189
27635,20,8.650648516
27636,17,24.421266937000002
27637,20,4.102070261
27638,20,0.336563748
27639,15,45.792515992
27640,20,3.2737452400000002
27641,20,2.847729796
27642,19,8.777381824
27643,13,10.363210908
27644,20,0.67336031
27645,20,2.181429064
27646,17,5.561844233
27647,1,10.944902
27648,20,2.7453029520000003
27649,20,2.019589134
27650,20,1.320497219
27651,20,8.899939933
27652,17,6.535406646
27653,18,14.813621483
27654,18,6.921719621
27655,11,55.714368531
27656,14,15.53367903
27657,20,3.2008079219999996
27658,14,25.148090052
27659,18,5.3163255209999996
27660,20,41.882808061
27661,20,6.153050382
27662,4,6.648501755
27663,18,15.526643289
27664,19,3.260464146
27665,18,6.267544356
27666,20,1.018567032
27667,20,2.8487160449999998
27668,20,1.213672494
27669,11,21.422244802
27670,20,7.893499932
27671,8,13.393981451999998
27672,14,5.598384346
27673,20,0.723556397
27674,20,2.495958752
27675,4,34.790776300000005
27676,20,11.957526609
27677,16,41.079016009
27678,20,2.69655848
27679,9,24.992780189999998
27680,18,14.42223645
27681,15,20.644048721999997
27682,19,3.314244229
27683,18,40.701416910999995
27684,13,28.112134230000002
27685,15,15.398952679
27686,20,5.752860307000001
27687,19,9.720111450000001
27688,20,18.268557234
27689,17,42.468991949
27690,15,27.00369032
27691,18,3.201431036
27692,20,2.049628046
27693,19,3.35503457
27694,20,1.02749745
27695,20,4.163702319
27696,13,12.659906856000001
27697,20,1.702316819
27698,19,13.624183805
27699,19,6.026100234
27700,14,5.599921314
27701,18,15.188945610000001
27702,18,55.925039569999996
27703,10,38.483005755
27704,20,10.147708108
27705,20,8.707252029000001
27706,15,41.94814535
27707,17,6.473503049
27708,20,1.868123312
27709,20,0.752605833
27710,20,0.851047946
27711,19,7.29204544
27712,9,19.294189809
27713,20,4.587116111
27714,17,22.576956489
27715,20,5.6213557210000005
27716,8,35.04040687
27717,18,13.584947709
27718,14,15.226848606999999
27719,20,4.215413044
27720,5,30.549335449999997
27721,19,3.468119546
27722,20,2.213786077
27723,20,17.0092889
27724,18,8.487512191
27725,20,1.560717249
27726,19,2.036655724
27727,16,29.495933282000003
27728,16,13.917807604
27729,20,13.023233368
27730,17,14.674443947
27731,20,1.027459135
27732,20,1.767225572
27733,20,0.464972764
27734,20,36.802361269
27735,16,13.294430647
27736,20,3.357208632
27737,20,8.48130136
27738,19,2.682628597
27739,17,17.752227848
27740,18,19.464234235
27741,14,45.732558942
27742,13,24.099909814
27743,19,6.902131529
27744,17,47.428444811999995
27745,17,18.319471948
27746,19,16.312558930999998
27747,19,38.526546744
27748,20,2.103343936
27749,20,2.329394209
27750,15,5.146581358
27751,19,8.650188494
27752,20,0.627380478
27753,20,3.579643819
27754,18,15.532876986
27755,20,10.179838440000001
27756,14,49.048652088999994
27757,2,10.9344
27758,20,2.032384308
27759,20,3.656146459
27760,20,5.526090219
27761,16,12.620459196999999
27762,12,36.50715194
27763,18,10.850721815
27764,20,9.616038246
27765,20,5.321815313
27766,20,1.225860867
27767,19,14.741231743
27768,18,18.986321584
27769,20,0.954950227
27770,19,8.325071798
27771,19,26.4362755
27772,11,29.492661897
27773,18,3.879419962
27774,20,2.777632253
27775,19,14.450908142000001
27776,15,15.792975801
27777,20,2.2826378
27778,12,11.254317506000001
27779,20,1.379909952
27780,20,11.459327365
27781,7,22.104894401
27782,20,1.347078625
27783,18,24.307651928000002
27784,15,31.908488038
27785,17,1.883131275
27786,9,60.012741034
27787,20,0.522853434
27788,16,13.367148237999999
27789,20,10.49120346
27790,19,14.066907663
27791,10,21.54372851
27792,19,4.928467984
27793,11,32.494464853
27794,20,1.422069872
27795,20,1.063350602
27796,13,16.887615976
27797,20,2.621462415
27798,20,1.321880472
27799,11,38.738371708
27800,20,1.1005298159999999
27801,20,1.926231401
27802,20,3.905491993
27803,19,11.190037169
27804,19,3.2479500480000003
27805,18,3.923050401
27806,20,1.495459661
27807,17,8.25723707
27808,18,10.461224005
27809,20,5.233787886
27810,20,0.856539594
27811,17,21.928451554
27812,16,21.317878431
27813,14,7.52280252
27814,16,10.976447939
27815,7,144.8639522
27816,15,14.323462712
27817,12,24.822427807
27818,19,9.230905161
27819,14,20.249620492000002
27820,18,20.558064528
27821,13,30.470221728
27822,18,4.033015827
27823,16,8.290108626
27824,17,31.573470959999998
27825,14,21.387070020000003
27826,12,9.745467355999999
27827,14,15.720451791
27828,19,3.372614274
27829,19,5.568533525
27830,13,30.809443809999998
27831,20,9.855700967
27832,13,29.169819572
27833,19,10.158896851
27834,15,25.104533763
27835,15,18.110605299
27836,20,4.822731689
27837,17,21.295579016
27838,19,14.728749692000001
27839,18,13.575087541
27840,18,1.962876638
27841,20,0.4550516
27842,20,6.978382943
27843,12,13.266814456999999
27844,18,55.700081600000004
27845,13,14.306605076
27846,20,21.478626708
27847,13,9.00875831
27848,20,6.127096696
27849,20,6.914276707
27850,17,25.957887734
27851,20,0.499047464
27852,10,123.68730430000001
27853,17,21.783413094
27854,19,7.7613763030000005
27855,14,45.973370731
27856,11,39.06149163
27857,20,5.090170426999999
27858,11,98.210175027
27859,19,2.550229345
27860,19,14.616613179
27861,16,8.165530889
27862,17,19.475946741
27863,18,13.440701039
27864,13,37.460961232
27865,20,3.659084593
27866,20,1.489717073
27867,19,18.580364932
27868,20,1.5756333
27869,16,28.260721112
27870,20,1.045074195
27871,19,19.590798759000002
27872,20,9.515805614
27873,17,20.864305125
27874,19,11.840824023
27875,20,3.084236696
27876,17,15.995936572
27877,10,65.731574741
27878,19,17.737401609
27879,18,22.544122894999997
27880,16,15.594503805
27881,20,0.47710745
27882,4,72.4046929
27883,9,29.827941463000002
27884,10,32.537005355
27885,20,3.542296647
27886,19,12.777999102999999
27887,20,6.573934255
27888,18,6.631024618
27889,12,10.146827187
27890,14,39.634447242
27891,17,14.640080192000001
27892,17,15.765936767
27893,16,9.813336787
27894,20,4.913914993
27895,19,50.789396194
27896,16,45.884733079
27897,18,25.744344334
27898,17,37.987407983
27899,4,37.7954844
27900,20,5.997552088
27901,20,0.560697501
27902,19,5.601710209
27903,12,41.364501744
27904,19,22.69950094
27905,15,16.642587348
27906,20,6.603080662
27907,18,15.182790102
27908,16,13.047359964
27909,20,4.4752143570000005
27910,13,21.948299161999998
27911,14,35.845085561
27912,19,24.427270923
27913,20,3.091291837
27914,20,0.513192494
27915,16,13.276977117
27916,20,1.7895509680000001
27917,20,2.137769113
27918,20,3.070916545
27919,19,18.426389986
27920,19,22.337419974
27921,12,22.459782479
27922,19,1.604854565
27923,14,11.709485667
27924,20,2.5897857810000002
27925,20,5.764556304
27926,12,13.40140602
27927,17,31.375008142
27928,14,37.765020364
27929,20,3.542867464
27930,20,2.763311098
27931,20,14.380493181
27932,20,16.219092214
27933,11,38.387141552
27934,13,30.642268466
27935,15,35.446166541000004
27936,20,1.59881589
27937,14,29.658676319999998
27938,20,19.816339824
27939,18,9.736393969
27940,20,13.441834314
27941,16,33.228667422
27942,18,1.452261392
27943,18,17.178689654
27944,10,29.19071098
27945,17,16.083490336
27946,20,1.754185949
27947,8,29.921382414999997
27948,20,5.924223725
27949,20,2.8008246789999998
27950,9,30.086827592000002
27951,18,7.098093872
27952,20,0.748891529
27953,17,15.001317561
27954,18,9.537243861
27955,19,12.111168804
27956,18,19.356150407
27957,13,9.997454515
27958,19,4.403921776
27959,20,1.3079677809999999
27960,17,3.8586514530000002
27961,20,0.973910984
27962,19,15.704647257
27963,14,24.879674152
27964,20,1.550386546
27965,20,2.640449081
27966,17,3.024339065
27967,20,8.399292602
27968,20,5.420176537
27969,20,2.762982526
27970,20,17.118026385
27971,19,15.702841983
27972,20,0.490968013
27973,20,4.690430012
27974,12,31.002591422000002
27975,20,1.300797521
27976,18,36.316726153
27977,7,31.979369569999996
27978,20,7.930236498
27979,11,46.827111954
27980,20,4.646189315
27981,20,1.808158802
27982,19,35.518362252
27983,19,11.357180106000001
27984,19,5.535499723
27985,19,18.163403984
27986,20,2.715670957
27987,18,10.294912289
27988,17,2.241284926
27989,20,2.381133895
27990,12,31.854634987
27991,18,14.321767667000001
27992,16,15.788503821
27993,2,8.918869167
27994,19,4.247016864
27995,19,20.446287873
27996,10,17.18204979
27997,13,21.003494907
27998,20,0.908406696
27999,20,10.409281857
28000,18,5.906485628
28001,20,11.77783149
28002,13,10.184540179
28003,18,31.181873330000002
28004,20,1.818612322
28005,20,0.599680064
28006,20,1.645093918
28007,20,10.85995481
28008,20,5.263809073
28009,8,23.508911392999998
28010,13,12.871390923
28011,14,12.980619591
28012,20,1.524436426
28013,20,9.701270576
28014,20,7.993794934
28015,12,31.248724277
28016,17,33.900328446
28017,8,304.0527495
28018,20,10.603709384
28019,20,5.360309905
28020,14,41.036374035
28021,20,4.927079845
28022,18,14.647422351000001
28023,16,13.968910613999999
28024,20,1.639835647
28025,12,11.347172936
28026,16,16.400513203
28027,20,15.986431155
28028,10,88.0261546
28029,20,8.900821858
28030,20,1.15197605
28031,20,1.56579067
28032,20,0.617595986
28033,18,9.24292554
28034,18,16.589767503
28035,20,9.047977072
28036,18,22.915055598
28037,19,18.136607528
28038,19,4.596830817
28039,19,6.2311756250000006
28040,20,13.677167942
28041,17,15.989469519
28042,17,7.144675291
28043,18,18.058246805
28044,18,26.636323044
28045,16,34.084005641
28046,16,22.544217919
28047,13,16.690444438
28048,20,1.847575942
28049,20,0.612069301
28050,20,4.105821359
28051,17,18.409686235
28052,17,24.106963756
28053,16,22.491172712
28054,20,5.771369033
28055,20,13.106619202000001
28056,20,5.744696757
28057,10,19.611222172
28058,19,2.072878941
28059,20,0.944364027
28060,8,19.542784621
28061,20,11.783268301
28062,19,2.754233861
28063,17,20.139740773
28064,19,13.732036334
28065,4,4.916805899
28066,16,9.981598881
28067,20,3.717351658
28068,17,31.34877772
28069,19,15.979333886
28070,15,2.95590667
28071,15,14.58123645
28072,18,35.164244701
28073,20,1.7307639369999999
28074,20,16.084703677
28075,19,14.048306098
28076,14,20.350915146000002
28077,20,6.9718748
28078,20,4.813560809
28079,20,1.530499187
28080,18,11.216575769
28081,20,1.258419372
28082,18,8.936118343
28083,17,30.387654953
28084,19,3.794422503
28085,20,0.593519331
28086,20,2.664085284
28087,16,14.006838987
28088,15,20.918996105
28089,20,0.933002723
28090,19,11.656703405
28091,20,1.6357073679999998
28092,20,0.954489737
28093,12,41.182283503
28094,20,15.151921815
28095,20,6.194732137
28096,18,33.587759238000004
28097,18,8.175880321
28098,20,5.106399782
28099,20,18.219168376
28100,16,29.849976695
28101,17,35.247571219
28102,14,11.046344072
28103,20,3.873477867
28104,18,47.364639196
28105,20,2.422224761
28106,17,14.813166924999999
28107,19,3.233922157
28108,18,14.294696495
28109,18,11.42679897
28110,6,131.17630978399998
28111,20,3.173192975
28112,20,0.6917842
28113,19,3.428156469
28114,18,2.557323846
28115,9,28.058075298
28116,18,32.892105545
28117,14,10.215622754
28118,20,7.375456603
28119,15,8.964393802
28120,6,28.837145600000003
28121,15,6.878315448
28122,18,16.679341936
28123,19,5.668392641
28124,19,10.552491874
28125,19,18.879439507
28126,20,7.595129264
28127,19,6.166756732
28128,19,10.528758669
28129,14,16.238436553
28130,19,11.483627254
28131,19,5.299021986
28132,16,8.9517093
28133,18,27.239374664
28134,19,14.690739694
28135,12,9.68419316
28136,20,1.039046028
28137,19,24.451475778000002
28138,18,5.070778509
28139,20,7.7634651880000005
28140,20,1.78174312
28141,19,0.817655351
28142,20,2.094143879
28143,20,6.0325138030000005
28144,19,1.405359084
28145,20,8.996306392000001
28146,20,0.769385561
28147,18,5.002107553
28148,19,4.572936103
28149,16,34.803360995
28150,14,2.941243676
28151,17,7.368028963
28152,20,2.254293871
28153,20,4.424867074
28154,20,4.265274861
28155,20,15.515519836000001
28156,20,2.494702292
28157,13,4.4123447129999995
28158,19,26.946702712
28159,17,5.602982175
28160,15,20.046192559
28161,14,13.47121998
28162,8,111.87654874
28163,12,31.639013581
28164,19,1.988230965
28165,19,14.605854045
28166,20,1.136814451
28167,14,20.196410838
28168,18,15.213766246999999
28169,15,13.912333154
28170,6,53.279044428000006
28171,20,4.38156693
28172,20,13.217910239
28173,12,28.041342732
28174,20,5.551767067
28175,20,2.336685664
28176,8,27.885861417999998
28177,14,38.379224134
28178,10,52.76682978
28179,16,36.13549033
28180,20,1.356004546
28181,7,22.785556686
28182,15,19.767148864
28183,20,2.771582172
28184,19,5.910246721
28185,19,4.211739288
28186,20,15.820445862
28187,17,34.428792021
28188,4,22.515013182
28189,20,4.984827473
28190,18,10.006090057
28191,20,11.954673435
28192,15,12.365994696
28193,20,2.498898141
28194,20,7.826569021
28195,17,54.348363152
28196,20,7.236323545
28197,20,17.515954507
28198,6,240.1368994
28199,17,35.18528762
28200,20,1.208547027
28201,20,12.767570168999999
28202,20,4.7816534310000005
28203,20,1.321138044
28204,19,1.9711307200000001
28205,16,3.0515151740000004
28206,17,29.599499377
28207,19,14.625898908
28208,3,132.362014
28209,20,1.19943824
28210,15,13.90464684
28211,12,24.885451199000002
28212,10,36.309103288
28213,19,0.705114828
28214,11,50.59595902
28215,18,17.265681352999998
28216,12,58.49094834
28217,20,9.690471581
28218,19,6.938418623
28219,16,38.881984138
28220,20,8.320995769
28221,20,2.357214008
28222,10,35.494208113
28223,20,8.16178261
28224,20,5.930591953
28225,17,5.642439392
28226,15,10.14538786
28227,9,43.217828485
28228,15,16.892698824
28229,19,27.263663597999997
28230,12,34.706202600000005
28231,17,29.806795334
28232,20,3.707293934
28233,17,33.851761956
28234,16,23.528779343
28235,20,1.42933387
28236,16,12.513498851
28237,19,8.085734122
28238,18,18.211578969
28239,12,20.576047821
28240,18,18.456649376
28241,18,8.199050345
28242,20,16.579867277
28243,20,5.462145705
28244,18,15.354375965000001
28245,18,4.548326984
28246,12,24.471681394999997
28247,19,12.337152914
28248,19,7.535786707
28249,18,1.021611596
28250,13,12.249751614000001
28251,19,6.907925923
28252,18,33.65682142
28253,19,9.103324124
28254,15,33.435107834
28255,20,1.878031931
28256,20,15.902106553000001
28257,20,10.406501625
28258,19,68.682962828
28259,20,5.919281013
28260,14,21.540307401
28261,20,10.150406314
28262,18,10.530841148
28263,11,21.039132463
28264,16,22.617493426
28265,16,31.077177899
28266,11,23.336937073999998
28267,10,18.845623831
28268,19,8.443402377
28269,13,23.381914445
28270,18,43.307805167
28271,10,44.020315337
28272,19,1.201636559
28273,18,4.4456627509999995
28274,17,45.171361174
28275,20,13.184071816
28276,18,6.139238579
28277,16,5.1683083
28278,18,10.135629084
28279,19,4.127843367
28280,20,7.2879460840000005
28281,19,21.424008683
28282,14,6.877468545
28283,20,1.881557776
28284,20,1.450673699
28285,19,2.108210931
28286,17,18.792166378
28287,20,1.237214819
28288,20,2.21109873
28289,20,1.26263892
28290,16,12.87106563
28291,20,4.512095081
28292,19,11.987320475
28293,20,14.407660135
28294,18,19.186970509
28295,9,29.28856119
28296,20,4.103627844
28297,20,2.357714222
28298,18,19.685542139
28299,11,30.826392843
28300,20,13.049429491
28301,19,6.069691533
28302,19,14.736625719
28303,20,7.619040326
28304,19,13.71525215
28305,15,16.124065132000002
28306,20,9.038412178
28307,17,5.790440456
28308,14,44.52634072
28309,17,31.348949719
28310,12,22.68667427
28311,17,16.573417575
28312,20,1.293568325
28313,17,1.970228028
28314,20,0.792360277
28315,20,2.931861629
28316,18,19.66008047
28317,20,14.495775539
28318,20,7.619257054
28319,20,2.515608281
28320,19,22.362329784
28321,14,10.760108742
28322,9,35.87179777
28323,18,29.079973848999998
28324,17,4.716756834
28325,20,2.987682339
28326,20,2.763806534
28327,20,3.6702152530000003
28328,17,33.450522286
28329,20,18.443656247
28330,20,1.094037269
28331,18,16.052000976
28332,15,13.683947320000001
28333,11,11.471667633
28334,18,14.241513207
28335,15,27.92290662
28336,20,7.648165959
28337,19,2.848538111
28338,20,19.475980861
28339,19,10.560325332000001
28340,16,26.870958557999998
28341,20,4.232419504
28342,19,5.933783101
28343,16,41.384271835
28344,16,6.669976193
28345,14,41.166399936
28346,20,4.47463019
28347,20,4.2510612729999995
28348,13,9.936086719999999
28349,20,0.648879904
28350,20,4.114986556
28351,7,35.547954535
28352,19,17.508598488
28353,19,5.568208266
28354,18,6.907293921
28355,20,6.263837054
28356,20,8.08680375
28357,17,6.5972615569999995
28358,19,4.673465730999999
28359,18,56.084421917
28360,20,16.821107707
28361,17,31.595332217
28362,20,1.81864916
28363,19,5.6265915070000005
28364,8,15.312226692000001
28365,20,2.667146753
28366,20,4.524895983
28367,20,27.394605952
28368,19,28.22290129
28369,20,0.472429256
28370,13,37.771834532
28371,20,1.6590175569999999
28372,20,5.283131427
28373,20,16.728936698
28374,19,0.699321656
28375,18,16.772820274
28376,17,10.663654838
28377,20,1.6266004
28378,18,29.129501861
28379,20,18.996214269
28380,11,55.38488955
28381,18,1.524698722
28382,11,35.25204026
28383,20,2.314545916
28384,20,1.998073747
28385,19,7.381899896
28386,8,41.81965653
28387,20,0.69067625
28388,16,8.630771633
28389,16,4.6775434989999995
28390,7,26.96173559
28391,18,39.580507168
28392,19,2.610372695
28393,19,27.992898303
28394,15,38.48395398
28395,15,8.455117881
28396,19,8.55926132
28397,13,22.893072245
28398,12,11.136318489
28399,19,1.6904019350000001
28400,10,28.625194377999996
28401,20,10.100927022
28402,13,37.622360243
28403,19,11.743859442
28404,14,33.497003878
28405,20,9.550822455
28406,5,93.404933965
28407,18,24.083925998999998
28408,20,3.690891316
28409,20,2.603811465
28410,16,6.896051387
28411,15,3.714409478
28412,20,2.668140815
28413,16,31.070384097999998
28414,19,1.1859798129999999
28415,20,3.259549726
28416,20,1.322757496
28417,20,8.94057028
28418,20,1.26757782
28419,20,3.903316534
28420,19,7.509775439
28421,20,2.245447251
28422,9,30.168369301000002
28423,19,7.437115724
28424,19,4.663122067
28425,17,5.743953218
28426,20,5.461845753
28427,16,9.403630103
28428,17,37.943688258
28429,16,34.000923598
28430,20,4.061609251
28431,19,15.500963344
28432,17,31.963227001
28433,11,30.349800699
28434,20,1.236805045
28435,13,26.874654091
28436,16,15.172925255
28437,18,6.937276847
28438,18,9.310164598
28439,18,31.430147789
28440,20,0.774048251
28441,20,6.939090135
28442,16,12.620945599999999
28443,20,6.988887901
28444,20,1.69830642
28445,11,32.776813944
28446,17,4.368777114
28447,13,21.924664837999998
28448,10,32.280863227
28449,19,17.618927755999998
28450,17,15.851845606000001
28451,20,2.279554052
28452,14,7.91090344
28453,11,23.37537167
28454,1,0.023154103
28455,18,4.429550398
28456,19,21.665764889000002
28457,20,2.324556804
28458,15,29.974786697
28459,15,20.162374565
28460,12,33.187057785
28461,20,6.052280913
28462,19,43.298038303
28463,20,4.020944546
28464,20,4.523259544
28465,20,1.775726043
28466,20,1.6258458980000001
28467,20,2.730462293
28468,20,6.815452073
28469,20,2.9670322689999997
28470,20,5.083489694
28471,19,11.314554468999999
28472,19,0.57439955
28473,12,22.009295341999998
28474,9,10.990652913
28475,11,29.679218001000002
28476,19,24.945258391
28477,20,7.766675968
28478,20,7.880754136
28479,20,4.411389789
28480,20,13.202136387
28481,20,14.43623957
28482,18,8.874995073
28483,18,2.273670639
28484,20,7.338518704
28485,20,8.539695515
28486,17,17.617603388
28487,16,3.230106251
28488,10,24.79559809
28489,15,5.484615556
28490,15,29.403581717
28491,20,11.434423461
28492,20,2.382084317
28493,18,10.148264079
28494,20,5.1740489
28495,20,4.495982183
28496,14,13.751756561
28497,20,2.210879785
28498,16,15.004102173
28499,18,18.914869376
28500,19,10.032787132
28501,18,35.29834307
28502,20,1.657481536
28503,16,26.004407513
28504,13,46.686018014
28505,20,0.517298434
28506,20,2.573447161
28507,20,1.174917767
28508,20,2.223355901
28509,20,1.648648757
28510,20,5.845058089
28511,18,29.181411135
28512,17,20.02397669
28513,20,3.086852263
28514,20,0.851892834
28515,13,15.053825397999999
28516,20,1.897695204
28517,20,11.53699219
28518,11,16.174069420000002
28519,12,21.715375323
28520,20,1.76363195
28521,20,2.69475962
28522,20,6.459107995
28523,12,13.86487926
28524,11,51.826334922
28525,20,10.163466807
28526,16,2.460816861
28527,11,38.243732672
28528,8,80.017888077
28529,20,0.855156575
28530,20,0.8279107019999999
28531,20,15.690161769
28532,19,37.713387048
28533,20,11.207452914000001
28534,11,18.455766751
28535,14,20.409416531
